lat_idx,lon_idx,NDVI,NDBI
9,14,0.30891256800097183,-0.11206880261735931
9,15,0.3073795069913247,-0.10450226396292679
9,16,0.2839076594292232,-0.09472513709943083
9,17,0.22437829792769087,-0.06687022307261915
9,18,0.3352377997085515,-0.12056524503814027
9,19,0.4290478533511646,-0.21933420104935095
9,20,0.4159774778249949,-0.21209059775624295
9,21,0.4155258469164735,-0.23478852711218232
9,22,0.29679637532220005,-0.11881236061973917
9,23,0.23819201054132183,-0.05732034320655543
9,24,0.2496738141597357,-0.08449969535281715
9,25,0.4672512182891357,-0.2502748372953548
9,26,0.44778191583738364,-0.2467473082809349
9,27,0.39023235086063734,-0.20533969571619623
9,28,0.38330117019899773,-0.19367102035207506
9,29,0.37878033292197466,-0.2004566965604678
9,30,0.3616953901774076,-0.11374705812542467
9,31,0.4055749348133569,-0.17746846642749317
9,32,0.40764205146974447,-0.2036422549724002
10,0,-0.0077887792953363925,0.010011996163409155
10,1,-0.0073900939938667835,0.010143269501310764
10,2,-0.008640133055077888,0.010972507089963385
10,3,-0.010660869197297097,0.011575666664159477
10,4,-0.013117802443011027,0.012647735723264287
10,5,-0.016587215158327992,0.010733349350027538
10,6,-0.020785360137730816,0.010580539520671688
10,7,-0.024660837716921447,0.009146355512090166
10,8,-0.030727188828774312,0.01017951973225404
10,9,-0.0399515754615324,0.014404097227204125
10,10,-0.07108701753030441,0.010798959374510878
10,11,-0.07629893594510306,0.006351106293659469
10,12,0.07959502016726466,-0.055275792536498274
10,13,0.34979530574118195,-0.1596690536564287
10,14,0.26851026763583435,-0.06916448262837406
10,15,0.2561457942664365,-0.059480976758325456
10,16,0.21762876879048113,-0.033964985498221544
10,17,0.21135715507467823,-0.02767103033361914
10,18,0.3216557275344813,-0.1281507176914067
10,19,0.3220971347943236,-0.12225488267781139
10,20,0.40768189588665293,-0.19683760651444188
10,21,0.23305444885532836,-0.0553467790545343
10,22,0.4375222364971199,-0.25709619948477674
10,23,0.44219876149636306,-0.25250419889145687
10,24,0.3080058346532347,-0.11565999618557528
10,25,0.31702275693398063,-0.12139600679408354
10,26,0.3155381241911914,-0.11662672989967746
10,27,0.302590837877584,-0.12256488659411795
10,28,0.3474455805237023,-0.16101057361043783
10,29,0.38064874518096997,-0.1930034939411851
10,30,0.3863087742433541,-0.15035681508406562
10,31,0.38463337885600385,-0.18650947691544276
10,32,0.3731096855275227,-0.14189142816650202
